Name,Description,Price,Discount,Href,Image URL
4-sits Soffa Menard,"Menard är en modern och avskalad soffa i fin tygklädsel. De rena formerna och smala benen i svartlackerad stål är en blinkning till den industriella stilen. De höga benen gör det dessutom lättare att komma åt med dammsugaren. Soffans och sittplymåer är stoppade med polyeter, kallskum och fiber vilket tillsammans med det generösa sittdjupet gör att du bjuds på en skön komfort för socialt umgänge och sena filmkvällar. De fyra matchande kuddarna som ingår ger dig ett bra extra stöd och bidrar ytterligare till komforten.",10999.0,0.0,https://www.chilli.se/möbler/soffor/4-sits-soffa/4-sits-soffa-menard-p1232836-v1481479,https://www.chilli.se/assets/blobs/möbler-soffor-4-sits-soffa-4-sits-soffa-menard/1981479(1)-00a21815d2.jpeg
U-modulsoffa Columbus med Divan Vänster Sammet,"Serien Columbus består av moduler: puff, hörn-, mitt- och armstödsmodul, som du själv kan kombinera för att skapa en egen soffa. Med exklusiva linne och sammetstyger ger soffan en elegant känsla till vardagsrummet. Modulerna har en mycket god sittkomfort och ett generöst sittdjup och blir snabbt en lyxig del av vardagsrummet.",23499.0,2500.0,https://www.chilli.se/möbler/soffor/modulsoffa/komplett-modulsoffa/u-modulsoffa-columbus-med-divan-vänster-sammet-mörkgrå-p646063-v281070,https://www.chilli.se/assets/blobs/möbler-soffor-modulsoffa-komplett-modulsoffa-u-modulsoffa-columbus-med-divan-vänster-sammet-mörkgrå/697048(1)-289e710abc.jpeg
Soffgrupp Webber 3+2+1,"Serien Webber erbjuder soffor, fåtöljer och fotpallar i stilfull och trendig design. Webber kännetecknas av sina härliga färger, exklusivt snidade ben med trendiga mässingshjul och sin knappade ryggdyna. Med hållbara material och slitstark klädsel i både tyg och härlig sammet sätter Webber en stilfull och lyxig ton till ditt vardagsrum.",21999.0,6500.0,https://www.chilli.se/möbler/soffor/soffgrupp/howard-soffgrupp/soffgrupp-webber-3-2-1-midnattsblåmässing-p600048-v506461,https://www.chilli.se/assets/blobs/möbler-soffor-soffgrupp-howard-soffgrupp-soffgrupp-webber-3-2-1-midnattsblåmässing/1006461-6bb0324b51.jpeg
Soffa m. Schäslong Menard Compact 4-sits,"När du beställer från Chilli levereras dina produkter med hemleverans. Undantag är mindre varor som levereras till närmsta utlämningsställe. En fraktkostnad kan tillkomma baserat på produkternas vikt, storlek och om de levereras hem eller till utlämningsställe.",12999.0,0.0,https://www.chilli.se/möbler/soffor/divansoffa-schäslongsoffa/4-sits-soffa-med-divan/soffa-m-schäslong-menard-compact-4-sits-beige-p1784604-v1782341,https://www.chilli.se/assets/blobs/möbler-soffor-divansoffa-schäslongsoffa-4-sits-soffa-med-divan-soffa-m-schäslong-menard-compact-4-sits-beige/2282341(1)-ee5cc5eb6a.jpeg
Elise 3-sits Bubblig Soffa med Divan Höger,"Elise 3-sits soffa med divan fångar upp den bubbliga, mjuka designtrenden och erbjuder en perfekt balans mellan stil och komfort. Med sin mjuka klädsel och generösa sittdjup bidrar Elise bubbelsoffa till ett inbjudande och modernt vardagsrum. De diskreta svarta plastbenen och den stabila träramen kompletterar soffans moderna design, vilket tillsammans med de breda armstöden och bulliga design gör den till ett statement i ditt vardagsrum.",15999.0,9000.0,https://www.chilli.se/möbler/soffor/hörnsoffor/elise-3-sits-bubblig-soffa-med-divan-höger-beige-teddy-p3059999,https://www.chilli.se/assets/blobs/möbler-soffor-elise-3-sits-bubblig-soffa-med-divan-höger-beige-teddy/SYN0008850(1)-b5834f7160.jpeg
3-sits Soffa med Schäslong Menard Vänster Tvättbar & avtagbar klädsel,"Menard är en klassisk och välkomnande soffa med schäslong i linneliknande kvalitet. Soffans klädsel går hela vägen ner till golvet och täcker soffans nätta metallben vilket ger en ombonad och omslutande känsla. Trots soffans kappa gör de höga benen det lättare att komma åt med dammsugaren. Menards sittplymåer är stoppade med polyeter, kallskum och fiber vilket tillsammans med det generösa sittdjupet gör att du bjuds på en skön komfort för socialt umgänge och sena filmkvällar. Till soffan ingår flera rygg- och prydnadskuddar i matchande klädsel vilket gör den perfekt för mysiga kvällar framför tv:n.",15999.0,0.0,https://www.chilli.se/möbler/soffor/divansoffa-schäslongsoffa/3-sits-soffa-med-schäslong-menard-vänster-tvättbar-avtagbar-klädsel-beige-p1654409-v1403837,https://www.chilli.se/assets/blobs/möbler-soffor-divansoffa-schäslongsoffa-3-sits-soffa-med-schäslong-menard-vänster-tvättbar-&-avtagbar-klädsel-beige/1903837(1)-23c4fd5c44.jpeg
Rossita Djup 3-sits L Soffa med Schäslong Vänster,"Rossita är en 3-sits L-soffa med schäslong i skandinavisk design som erbjuder svårslagen komfort och stil. Soffans klassiska formspråk har moderna inslag vilket gör den till en favorit år efter år. Med mjukt vadderade sitt- och ryggplymåer, generöst sittdjup och härlig schäslong att slänga upp fötterna på har Rossita en komfort som gör att man gärna spenderar hela kvällen i soffan. Hitta din favorit bland flera olika modeller, material och färger!",15999.0,0.0,https://www.chilli.se/möbler/soffor/divansoffa-schäslongsoffa/rossita-djup-3-sits-l-soffa-med-schäslong-vänster-ljus-beige-p3067488,https://www.chilli.se/assets/blobs/möbler-soffor-divansoffa-schäslongsoffa-rossita-djup-3-sits-l-soffa-med-schäslong-vänster-ljus-beige/SYN0015305(1)-c705f3a0a8.jpeg
U-soffa Nevada XL Divan Höger,Nevada är en mycket bekväm och stabil soffa. Med stilren design är Nevada en lättmatchad soffa som passar in i de flesta stilar och inredningar. Soffan har en stabil stomme och sitsplymåer med 30 kg polyeterskum för en medelfast komfort. I den här rymliga u-soffan med både divan och öppet avslut kan du njuta av mysiga filmkvällar i gott sällskap. Du kommer garanterat att trivas i din Nevada-soffa!,9899.0,1100.0,https://www.chilli.se/möbler/soffor/u-soffa/u-soffa-nevada-xl-divan-höger-antracit-p76931-v1791110,https://www.chilli.se/assets/blobs/möbler-soffor-u-soffa-u-soffa-nevada-xl-divan-höger-antracit/2291110(1)-e21cfdebc4.jpeg
3-sits Soffa Menard,"Menard är en modern och avskalad soffa i fin tygklädsel. De rena formerna och smala benen i svartlackerad stål är en blinkning till den industriella stilen. De höga benen gör det dessutom lättare att komma åt med dammsugaren. Soffans och sittplymåer är stoppade med polyeter, kallskum och fiber vilket tillsammans med det generösa sittdjupet gör att du bjuds på en skön komfort för socialt umgänge och sena filmkvällar. De fyra matchande kuddarna som ingår ger dig ett bra extra stöd och bidrar ytterligare till komforten.",9999.0,0.0,https://www.chilli.se/möbler/soffor/3-sits-soffa/3-sits-soffa-menard-p1232837-v1481476,https://www.chilli.se/assets/blobs/möbler-soffor-3-sits-soffa-3-sits-soffa-menard/1981476(1)-b3de9a130c.jpeg
Djup Soffa 3-sits m. Divan Narender,"När du beställer från Chilli levereras dina produkter med hemleverans. Undantag är mindre varor som levereras till närmsta utlämningsställe. En fraktkostnad kan tillkomma baserat på produkternas vikt, storlek och om de levereras hem eller till utlämningsställe.",16999.0,3000.0,https://www.chilli.se/möbler/soffor/divansoffa-schäslongsoffa/djup-soffa-3-sits-m-divan-narender-beige-p1597408,https://www.chilli.se/assets/blobs/möbler-soffor-divansoffa-schäslongsoffa-djup-soffa-3-sits-m-divan-narender-beige/2097408(10)-21317bb0a9.jpeg
Soffa Malley 3-sits med Divan Vändbar,"När du beställer från Chilli levereras dina produkter med hemleverans. Undantag är mindre varor som levereras till närmsta utlämningsställe. En fraktkostnad kan tillkomma baserat på produkternas vikt, storlek och om de levereras hem eller till utlämningsställe.",7999.0,0.0,https://www.chilli.se/möbler/soffor/divansoffa-schäslongsoffa/soffa-malley-3-sits-med-divan-vändbar-p645074-v990063,https://www.chilli.se/assets/blobs/möbler-soffor-divansoffa-schäslongsoffa-soffa-malley-3-sits-med-divan-vändbar/1490063(16)-bd4d82ad39.jpeg
Bubblig Divansoffa 3-sits 288 cm Belgin,"Belgin-soffan ger både en känsla av lyx och en känsla av elegans till ditt hem. Den är inte bara en fröjd för ögat, den är även tillverkad i god kvalitet och behaglig att sitta i. Soffan har en bullig design med låg tyngdpunkt som ger den ett modernt utseende och gör den till ett utmärkt val för det moderna hemmet. Belgin är uppbyggd av moduler och har avtag- och flyttbara armstöd så att du kan placera soffan efter rummets förutsättningar. Ge Belgin den plats den förtjänar och låt den imponera på dina gäster!",24999.0,0.0,https://www.chilli.se/möbler/soffor/divansoffa-schäslongsoffa/3-sits-soffa-med-divan/bubblig-divansoffa-3-sits-288-cm-belgin-ljusbeige-p1721536-v1720512,https://www.chilli.se/assets/blobs/möbler-soffor-divansoffa-schäslongsoffa-3-sits-soffa-med-divan-bubblig-divansoffa-3-sits-288-cm-belgin-ljusbeige/2220512(1)-383333acf4.jpeg
U-Soffa Haga Sammet,"Haga är soffan som charmar med sin moderna formgivning, lyxiga sammetsklädsel och underbara komfort. Soffans sittplymåer är stoppade med polyeter vilket tillsammans med det generösa sittdjupet gör att du bjuds på en skön komfort och gärna dröjer dig kvar extra länge. De fem matchande kuvertkuddarna som ingår ger dig ett bra svankstöd och bidrar ytterligare till komforten. De breda armstöden fungerar utmärkt som avställningsyta samtidigt som de ger designen en tyngd. Soffans stabila träram bärs upp av de moderna och snyggt vinklade soffbenen",15999.0,0.0,https://www.chilli.se/möbler/soffor/u-soffa/u-soffa-haga-sammet-grå-p1697380-v295849,https://www.chilli.se/assets/blobs/möbler-soffor-u-soffa-u-soffa-haga-sammet-grå/795849(27)-b54c3e6192.jpeg
Hörnsoffa Canunda 6-sits,För att du ska kunna njuta obehindrat av din nya soffa omfattas alla våra soffor av vår soffgaranti. Genom tuffa kvalitetskontroller och tester kan vi säkerställa att alla soffor från Chilli håller samma höga kvalitet. Vi har därför kunnat utöka konsumentköplagens reklamationsrätt med förlängda garantier på hela vårt soffsortiment. Garantitiden för den här soffan ser du under köpknappen.,22999.0,0.0,https://www.chilli.se/möbler/soffor/hörnsoffor/hörnsoffa-canunda-6-sits-antracit-p1721546-v1720664,https://www.chilli.se/assets/blobs/möbler-soffor-hörnsoffor-hörnsoffa-canunda-6-sits-antracit/2220664(4)-f91d0bb7f6.jpeg
Soffa m. Divan och Schäslong Malley 5-sits Höger,"När du beställer från Chilli levereras dina produkter med hemleverans. Undantag är mindre varor som levereras till närmsta utlämningsställe. En fraktkostnad kan tillkomma baserat på produkternas vikt, storlek och om de levereras hem eller till utlämningsställe.",9999.0,0.0,https://www.chilli.se/möbler/soffor/u-soffa/soffa-m-divan-och-schäslong-malley-5-sits-höger-beige-p1797063-v1784619,https://www.chilli.se/assets/blobs/möbler-soffor-u-soffa-soffa-m-divan-och-schäslong-malley-5-sits-höger-beige/2284619(1)-f5d925463f.jpeg
U-Soffa Haga Compact Sammet,"Haga är soffan som charmar med sin moderna formgivning, lyxiga sammetsklädsel och underbara komfort. Soffans sittplymåer är stoppade med polyeter vilket tillsammans med det generösa sittdjupet gör att du bjuds på en skön komfort och gärna dröjer dig kvar extra länge. De fem matchande kuvertkuddarna som ingår ger dig ett bra svankstöd och bidrar ytterligare till komforten. De breda armstöden fungerar utmärkt som avställningsyta samtidigt som de ger designen en tyngd. Soffans stabila träram bärs upp av de moderna och snyggt vinklade soffbenen",11499.0,0.0,https://www.chilli.se/möbler/soffor/u-soffa/u-soffa-haga-compact-sammet-grå-p1697373-v1598402,https://www.chilli.se/assets/blobs/möbler-soffor-u-soffa-u-soffa-haga-compact-sammet-grå/2098402(1)-d54d2d5ae6.jpeg
Schäslongsoffa Colt Lyx Vänster,GarantiFör att du ska kunna njuta obehindrat av din nya soffa omfattas alla våra soffor av vår soffgaranti. Genom tuffa kvalitetskontroller och tester kan vi säkerställa att alla soffor från Chilli håller samma höga kvalitet. Vi har därför kunnat utöka konsumentköplagens reklamationsrätt med förlängda garantier på hela vårt soffsortiment. Garantitiden för den här soffan ser du under köpknappen.,18999.0,0.0,https://www.chilli.se/möbler/soffor/divansoffa-schäslongsoffa/4-sits-soffa-med-divan/schäslongsoffa-colt-lyx-vänster-beigeek-p884190-v665701,https://www.chilli.se/assets/blobs/möbler-soffor-divansoffa-schäslongsoffa-4-sits-soffa-med-divan-schäslongsoffa-colt-lyx-vänster-beigeek/1165701(1)-c0e9da52c6.jpeg
Hörnsoffa Ontario med Divan Vändbar,För att du ska kunna njuta obehindrat av din nya soffa omfattas alla våra soffor av vår soffgaranti. Genom tuffa kvalitetskontroller och tester kan vi säkerställa att alla soffor från Chilli håller samma höga kvalitet. Vi har därför kunnat utöka konsumentköplagens reklamationsrätt med förlängda garantier på hela vårt soffsortiment. Garantitiden för den här soffan ser du under köpknappen.,16999.0,3000.0,https://www.chilli.se/möbler/soffor/hörnsoffor/hörnsoffa-ontario-med-divan-vändbar-mörkgrå-p70540-v1791067,https://www.chilli.se/assets/blobs/möbler-soffor-hörnsoffor-hörnsoffa-ontario-med-divan-vändbar-mörkgrå/2291067(1)-a03c02eded.jpeg
U-modulsoffa Columbus med Divan Höger Sammet,"Serien Columbus består av moduler: puff, hörn-, mitt- och armstödsmodul, som du själv kan kombinera för att skapa en egen soffa. Med exklusiva linne och sammetstyger ger soffan en elegant känsla till vardagsrummet. Modulerna har en mycket god sittkomfort och ett generöst sittdjup och blir snabbt en lyxig del av vardagsrummet.",23499.0,2500.0,https://www.chilli.se/möbler/soffor/modulsoffa/komplett-modulsoffa/u-modulsoffa-columbus-med-divan-höger-sammet-blå-p646061-v281073,https://www.chilli.se/assets/blobs/möbler-soffor-modulsoffa-komplett-modulsoffa-u-modulsoffa-columbus-med-divan-höger-sammet-blå/693839(4)-b3fa833426.jpeg
Soffgrupp Walton Lyx 2-sits+3-sits+Fåtölj Sammet,"Walton Lyx är soffgruppen med pondus och charm. Den rustika framtoningen och klassiska designen är karaktäristiska för den historiskt brittiska stilen i sann Chesterfield-anda. Vackert knappbeströdda möbler av god kvalitet blir ett stilfullt statement som ger tyngd åt ditt vardagsrum. Möblernas stoppade sitsar garanterar hög komfort och du sitter skönt och bekvämt i våra Walter Lyx - möbler. Med en 2-sits, 3-sits och en fåtölj ur samma serie får du ett enhetligt vardagsrum på nolltid och den estetiska dynamiken gör att ditt hem ser ut att vara närmast hämtat ur ett interiörmagasin.",17999.0,2000.0,https://www.chilli.se/möbler/soffor/soffgrupp/soffgrupp-walton-lyx-2-sits-3-sits-fåtölj-sammet-blå-p824798-v272304,https://www.chilli.se/assets/blobs/möbler-soffor-soffgrupp-soffgrupp-walton-lyx-2-sits-3-sits-fåtölj-sammet-blå/688630(1)-983c7f46ac.jpeg
Soffa Malley 3-sits,"När du beställer från Chilli levereras dina produkter med hemleverans. Undantag är mindre varor som levereras till närmsta utlämningsställe. En fraktkostnad kan tillkomma baserat på produkternas vikt, storlek och om de levereras hem eller till utlämningsställe.",6999.0,0.0,https://www.chilli.se/möbler/soffor/3-sits-soffa/soffa-malley-3-sits-p645072-v990071,https://www.chilli.se/assets/blobs/möbler-soffor-3-sits-soffa-soffa-malley-3-sits/1490071(16)-9319095888.jpeg
U-soffa Nevada XL Divan Vänster,Nevada är en mycket bekväm och stabil soffa. Med stilren design är Nevada en lättmatchad soffa som passar in i de flesta stilar och inredningar. Soffan har en stabil stomme och sitsplymåer med 30 kg polyeterskum för en medelfast komfort. I den här rymliga u-soffan med både divan och öppet avslut kan du njuta av mysiga filmkvällar i gott sällskap. Du kommer garanterat att trivas i din Nevada-soffa!,11399.0,600.0,https://www.chilli.se/möbler/soffor/u-soffa/u-soffa-nevada-xl-divan-vänster-antracit-p76930-v139050,https://www.chilli.se/assets/blobs/möbler-soffor-u-soffa-u-soffa-nevada-xl-divan-vänster-antracit/562732(1)-bde2b86f2c.jpeg
Rossita Djup 4-sits Soffa,"Rossita är en 4-sits soffa i skandinavisk design som erbjuder svårslagen komfort och stil. Soffans klassiska formspråk har moderna inslag vilket gör den till en favorit år efter år. Med mjukt vadderade sitt- och ryggplymåer och generöst sittdjup har Rossita en komfort som gör att man gärna spenderar hela kvällen i soffan. Hitta din favorit bland flera olika modeller, material och färger!",9999.0,0.0,https://www.chilli.se/möbler/soffor/4-sits-soffa/rossita-djup-4-sits-soffa-ljus-beige-p3067465,https://www.chilli.se/assets/blobs/möbler-soffor-rossita-djup-4-sits-soffa-ljus-beige/SYN0015282(1)-9db5eb04ad.jpeg
Bäddsoffa Walton Lyx 3-sits Sammet,Bäddsoffan Walton Lyx är den ultimata sitt/- och sovmöbeln för dig med höga krav på både design och funktion. Den klassiska formgivningen kompromissar inte med funktionalitet utan erbjuder en vacker och tidsenlig möbel i brittisk design som snabbt och enkelt görs om till en sovplats för natten till dina gäster. När den inte agerar sovplats har du en ståtlig soffa i karaktärisktisk Chesterfield-manér som ger pondus och tyngd åt inredningen i ditt vardagsrum - eller var du väljer att placera din Walton Lyx.,7499.0,3500.0,https://www.chilli.se/möbler/soffor/bäddsoffor/3-sits-bäddsoffa/bäddsoffa-walton-lyx-3-sits-sammet-mörkgrön-p600916-v246943,https://www.chilli.se/assets/blobs/möbler-soffor-bäddsoffor-3-sits-bäddsoffa-bäddsoffa-walton-lyx-3-sits-sammet-mörkgrön/663768(1)-3ac738c2ab.jpeg
U-soffa Friday Lyx med Schäslong Höger,Friday Lyx U-soffa är den ultimata soffan för den stilmedvetna med familj eller som älskar att samla vännerna på filmkväll. Den har en traditionell design vilket gör att den passar in i de flesta hem. Soffan har även moderna inslag som kuddar i olika storlekar och former. De lätt sluttande soffbenen bryter av mot soffan som har klädsel i snyggt konstläder.,22799.0,1200.0,https://www.chilli.se/möbler/soffor/divansoffa-schäslongsoffa/u-soffa-friday-lyx-med-schäslong-höger-brunläder-p654069-v880227,https://www.chilli.se/assets/blobs/möbler-soffor-divansoffa-schäslongsoffa-u-soffa-friday-lyx-med-schäslong-höger-brunläder/1380227(1)-99a4f0866f.jpeg
4-sits Soffa Elise,"Elise 4-sits soffa fångar upp den bubbliga, mjuka designtrenden och erbjuder en perfekt balans mellan stil och komfort. Med sin mjuka klädsel och generösa sittdjup bidrar Elise bubbelsoffa till ett inbjudande och modernt vardagsrum. De diskreta svarta plastbenen och den stabila träramen kompletterar soffans moderna design, vilket tillsammans med de breda armstöden och bulliga design gör den till ett statement i ditt vardagsrum.",11999.0,8000.0,https://www.chilli.se/möbler/soffor/3-sits-soffa/4-sits-soffa-elise-beige-teddy-p1797080,https://www.chilli.se/assets/blobs/möbler-soffor-/2297080(1)-d02f957a7f.jpeg
Bubblig Divansoffa 3-sits 315 cm Belgin,"Belgin-soffan ger både en känsla av lyx och en känsla av elegans till ditt hem. Den är inte bara en fröjd för ögat, den är även tillverkad i god kvalitet och behaglig att sitta i. Soffan har en bullig design med låg tyngdpunkt som ger den ett modernt utseende och gör den till ett utmärkt val för det moderna hemmet. Belgin är uppbyggd av moduler och har avtag- och flyttbara armstöd så att du kan placera soffan efter rummets förutsättningar. Ge Belgin den plats den förtjänar och låt den imponera på dina gäster!",24999.0,0.0,https://www.chilli.se/möbler/soffor/divansoffa-schäslongsoffa/bubblig-divansoffa-3-sits-315-cm-belgin-ljusbeige-p1794438,https://www.chilli.se/assets/blobs/möbler-soffor-divansoffa-schäslongsoffa-bubblig-divansoffa-3-sits-315-cm-belgin-ljusbeige/2294438(7)-0642d6488b.jpeg
Menard Soffgrupp 4-sits med Schäslong Höger + Fåtölj Tvättbar & avtagbar klädsel,"När du beställer från Chilli levereras dina produkter med hemleverans. Undantag är mindre varor som levereras till närmsta utlämningsställe. En fraktkostnad kan tillkomma baserat på produkternas vikt, storlek och om de levereras hem eller till utlämningsställe.",17999.0,3000.0,https://www.chilli.se/möbler/soffor/divansoffa-schäslongsoffa/menard-soffgrupp-4-sits-med-schäslong-höger-fåtölj-tvättbar-avtagbar-klädsel-beige-plg334-v3073480,https://www.chilli.se/assets/blobs/möbler-soffor-menard-soffgrupp-4-sits-med-schäslong-höger--fåtölj-tvättbar-&-avtagbar-klädsel-beige/B000000815(1)-75b9dfd93b.jpeg
